business_id,year,gross_revenue,net_income,name,industry,size,region,start_year,incentive_type,duration_years,estimated_savings,corp_tax_before,corp_tax_after
4404,2019,337906154,48224488,Dennis-Vargas,Agriculture,MSME,Region VI,2016,Enhanced Deductions,4.0,6495004.0,0.3,0.3
4404,2020,58774633,6356591,Dennis-Vargas,Agriculture,MSME,Region VI,2016,Enhanced Deductions,4.0,6495004.0,0.3,0.3
4404,2021,17627681,4396544,Dennis-Vargas,Agriculture,MSME,Region VI,2016,Enhanced Deductions,4.0,6495004.0,0.3,0.25
4404,2022,343290295,90058545,Dennis-Vargas,Agriculture,MSME,Region VI,2016,Enhanced Deductions,4.0,6495004.0,0.25,0.25
4404,2023,294131795,46207912,Dennis-Vargas,Agriculture,MSME,Region VI,2016,Enhanced Deductions,4.0,6495004.0,0.25,0.25
4404,2024,295557601,53228183,Dennis-Vargas,Agriculture,MSME,Region VI,2016,Enhanced Deductions,4.0,6495004.0,0.25,0.25
4405,2018,418213856,65831314,Ramos PLC,Retail,Large,Region VII,2018,Enhanced Deductions,4.0,23596910.0,0.3,0.3
4405,2019,183730464,36519723,Ramos PLC,Retail,Large,Region VII,2018,Enhanced Deductions,4.0,23596910.0,0.3,0.3
4405,2020,58906673,5017474,Ramos PLC,Retail,Large,Region VII,2018,Enhanced Deductions,4.0,23596910.0,0.3,0.3
4405,2021,10133342,2207681,Ramos PLC,Retail,Large,Region VII,2018,Enhanced Deductions,4.0,23596910.0,0.3,0.25
4405,2022,258594244,69044324,Ramos PLC,Retail,Large,Region VII,2018,Enhanced Deductions,4.0,23596910.0,0.25,0.25
4405,2023,208379460,49936602,Ramos PLC,Retail,Large,Region VII,2018,Enhanced Deductions,4.0,23596910.0,0.25,0.25
4405,2024,166984947,21403143,Ramos PLC,Retail,Large,Region VII,2018,Enhanced Deductions,4.0,23596910.0,0.25,0.25
4406,2018,254914331,73186625,Miller and Sons,BPO,MSME,Region IV-B,2018,Enhanced Deductions,2.0,21150814.0,0.3,0.3
4406,2019,267776180,15802213,Miller and Sons,BPO,MSME,Region IV-B,2018,Enhanced Deductions,2.0,21150814.0,0.3,0.3
4406,2020,217275854,24637693,Miller and Sons,BPO,MSME,Region IV-B,2018,Enhanced Deductions,2.0,21150814.0,0.3,0.3
4406,2021,88551238,7453823,Miller and Sons,BPO,MSME,Region IV-B,2018,Enhanced Deductions,2.0,21150814.0,0.3,0.25
4406,2022,227038999,23180397,Miller and Sons,BPO,MSME,Region IV-B,2018,Enhanced Deductions,2.0,21150814.0,0.25,0.25
4406,2023,421425245,59408574,Miller and Sons,BPO,MSME,Region IV-B,2018,Enhanced Deductions,2.0,21150814.0,0.25,0.25
4406,2024,238369480,13619894,Miller and Sons,BPO,MSME,Region IV-B,2018,Enhanced Deductions,2.0,21150814.0,0.25,0.25
4407,2018,111483790,8625625,Thomas-Weaver,FinTech,MSME,Region IV-A,2020,,,,0.3,0.3
4407,2019,39159288,9553665,Thomas-Weaver,FinTech,MSME,Region IV-A,2020,,,,0.3,0.3
4407,2020,48592888,6072980,Thomas-Weaver,FinTech,MSME,Region IV-A,2020,,,,0.3,0.3
4407,2021,76052857,17833445,Thomas-Weaver,FinTech,MSME,Region IV-A,2020,,,,0.3,0.25
4407,2022,295487883,82979385,Thomas-Weaver,FinTech,MSME,Region IV-A,2020,,,,0.25,0.25
4407,2023,172319247,22895659,Thomas-Weaver,FinTech,MSME,Region IV-A,2020,,,,0.25,0.25
4407,2024,153103181,9825687,Thomas-Weaver,FinTech,MSME,Region IV-A,2020,,,,0.25,0.25
4408,2018,79091920,13383225,Graves Ltd,ICT,MSME,Region V,2010,Enhanced Deductions,4.0,13453452.0,0.3,0.3
4408,2019,150937581,11420007,Graves Ltd,ICT,MSME,Region V,2010,Enhanced Deductions,4.0,13453452.0,0.3,0.3
4408,2020,141835206,22450722,Graves Ltd,ICT,MSME,Region V,2010,Enhanced Deductions,4.0,13453452.0,0.3,0.3
4408,2021,103303944,9173913,Graves Ltd,ICT,MSME,Region V,2010,Enhanced Deductions,4.0,13453452.0,0.3,0.25
4408,2022,203530509,39085419,Graves Ltd,ICT,MSME,Region V,2010,Enhanced Deductions,4.0,13453452.0,0.25,0.25
4408,2023,472926150,39776064,Graves Ltd,ICT,MSME,Region V,2010,Enhanced Deductions,4.0,13453452.0,0.25,0.25
4408,2024,44729149,12308835,Graves Ltd,ICT,MSME,Region V,2010,Enhanced Deductions,4.0,13453452.0,0.25,0.25
4409,2018,103397795,30369692,Lopez LLC,Manufacturing,MSME,Region I,2013,Income Tax Holiday,3.0,2644734.0,0.3,0.3
4409,2019,10067339,1687054,Lopez LLC,Manufacturing,MSME,Region I,2013,Income Tax Holiday,3.0,2644734.0,0.3,0.3
4409,2020,152546575,10609765,Lopez LLC,Manufacturing,MSME,Region I,2013,Income Tax Holiday,3.0,2644734.0,0.3,0.3
4409,2021,61662078,7609028,Lopez LLC,Manufacturing,MSME,Region I,2013,Income Tax Holiday,3.0,2644734.0,0.3,0.25
4409,2022,283127981,41399066,Lopez LLC,Manufacturing,MSME,Region I,2013,Income Tax Holiday,3.0,2644734.0,0.25,0.25
4409,2023,331528733,84930425,Lopez LLC,Manufacturing,MSME,Region I,2013,Income Tax Holiday,3.0,2644734.0,0.25,0.25
4409,2024,389382253,66864576,Lopez LLC,Manufacturing,MSME,Region I,2013,Income Tax Holiday,3.0,2644734.0,0.25,0.25
4410,2018,454101859,44178179,Martin Ltd,FinTech,MSME,Region III,2020,Special Corporate Income Tax,5.0,8301265.0,0.3,0.3
4410,2019,75413466,15791188,Martin Ltd,FinTech,MSME,Region III,2020,Special Corporate Income Tax,5.0,8301265.0,0.3,0.3
4410,2020,481030908,58408739,Martin Ltd,FinTech,MSME,Region III,2020,Special Corporate Income Tax,5.0,8301265.0,0.3,0.3
4410,2021,108315361,19517721,Martin Ltd,FinTech,MSME,Region III,2020,Special Corporate Income Tax,5.0,8301265.0,0.3,0.25
4410,2022,411790590,37628723,Martin Ltd,FinTech,MSME,Region III,2020,Special Corporate Income Tax,5.0,8301265.0,0.25,0.25
4410,2023,312182733,73316303,Martin Ltd,FinTech,MSME,Region III,2020,Special Corporate Income Tax,5.0,8301265.0,0.25,0.25
4410,2024,491364231,101673249,Martin Ltd,FinTech,MSME,Region III,2020,Special Corporate Income Tax,5.0,8301265.0,0.25,0.25
4411,2018,237947023,59925180,"Phillips, Gutierrez and Davidson",ICT,Large,Region VIII,2018,,,,0.3,0.3
4411,2019,465672747,54660123,"Phillips, Gutierrez and Davidson",ICT,Large,Region VIII,2018,,,,0.3,0.3
4411,2020,11420442,3132883,"Phillips, Gutierrez and Davidson",ICT,Large,Region VIII,2018,,,,0.3,0.3
4411,2021,471117251,113796785,"Phillips, Gutierrez and Davidson",ICT,Large,Region VIII,2018,,,,0.3,0.25
4411,2022,408616104,23228365,"Phillips, Gutierrez and Davidson",ICT,Large,Region VIII,2018,,,,0.25,0.25
4411,2023,316158684,59857550,"Phillips, Gutierrez and Davidson",ICT,Large,Region VIII,2018,,,,0.25,0.25
4411,2024,492603289,52355356,"Phillips, Gutierrez and Davidson",ICT,Large,Region VIII,2018,,,,0.25,0.25
4412,2018,232073680,43049787,Simmons LLC,BPO,MSME,Region VII,2010,,,,0.3,0.3
4412,2019,246087354,14882139,Simmons LLC,BPO,MSME,Region VII,2010,,,,0.3,0.3
4412,2020,257367056,22188160,Simmons LLC,BPO,MSME,Region VII,2010,,,,0.3,0.3
4412,2021,202345879,45227183,Simmons LLC,BPO,MSME,Region VII,2010,,,,0.3,0.25
4412,2022,291231883,77281082,Simmons LLC,BPO,MSME,Region VII,2010,,,,0.25,0.25
4412,2023,351982425,87579134,Simmons LLC,BPO,MSME,Region VII,2010,,,,0.25,0.25
4412,2024,488748927,146195438,Simmons LLC,BPO,MSME,Region VII,2010,,,,0.25,0.25
4413,2018,410365050,49554425,"Allen, Smith and Zamora",BPO,Large,Region IV-B,2021,,,,0.3,0.3
4413,2019,432052130,26106681,"Allen, Smith and Zamora",BPO,Large,Region IV-B,2021,,,,0.3,0.3
4413,2020,37438134,4845792,"Allen, Smith and Zamora",BPO,Large,Region IV-B,2021,,,,0.3,0.3
4413,2021,373921283,110302859,"Allen, Smith and Zamora",BPO,Large,Region IV-B,2021,,,,0.3,0.25
4413,2022,349847829,25375725,"Allen, Smith and Zamora",BPO,Large,Region IV-B,2021,,,,0.25,0.25
4413,2023,365158624,33026565,"Allen, Smith and Zamora",BPO,Large,Region IV-B,2021,,,,0.25,0.25
4413,2024,92701360,21151571,"Allen, Smith and Zamora",BPO,Large,Region IV-B,2021,,,,0.25,0.25
4414,2018,229126557,28591714,"King, Webster and Brown",ICT,MSME,Region IV-B,2010,Income Tax Holiday,4.0,7917533.0,0.3,0.3
4414,2019,104735127,11040509,"King, Webster and Brown",ICT,MSME,Region IV-B,2010,Income Tax Holiday,4.0,7917533.0,0.3,0.3
4414,2020,242434180,22137530,"King, Webster and Brown",ICT,MSME,Region IV-B,2010,Income Tax Holiday,4.0,7917533.0,0.3,0.3
4414,2021,345534903,43897949,"King, Webster and Brown",ICT,MSME,Region IV-B,2010,Income Tax Holiday,4.0,7917533.0,0.3,0.25
4414,2022,373252238,77750562,"King, Webster and Brown",ICT,MSME,Region IV-B,2010,Income Tax Holiday,4.0,7917533.0,0.25,0.25
4414,2023,197734970,53063718,"King, Webster and Brown",ICT,MSME,Region IV-B,2010,Income Tax Holiday,4.0,7917533.0,0.25,0.25
4414,2024,476982159,137966317,"King, Webster and Brown",ICT,MSME,Region IV-B,2010,Income Tax Holiday,4.0,7917533.0,0.25,0.25
4415,2018,275401386,53565926,Snyder Ltd,Healthcare,MSME,Region I,2021,,,,0.3,0.3
4415,2019,117098696,14772589,Snyder Ltd,Healthcare,MSME,Region I,2021,,,,0.3,0.3
4415,2020,232855370,49699991,Snyder Ltd,Healthcare,MSME,Region I,2021,,,,0.3,0.3
4415,2021,338887010,66477920,Snyder Ltd,Healthcare,MSME,Region I,2021,,,,0.3,0.25
4415,2022,103408729,23528095,Snyder Ltd,Healthcare,MSME,Region I,2021,,,,0.25,0.25
4415,2023,105702290,9282054,Snyder Ltd,Healthcare,MSME,Region I,2021,,,,0.25,0.25
4415,2024,176341583,17600449,Snyder Ltd,Healthcare,MSME,Region I,2021,,,,0.25,0.25
4416,2018,258904104,43713505,Harvey Group,FinTech,MSME,Region V,2014,Enhanced Deductions,5.0,26771556.0,0.3,0.3
4416,2019,163898143,39975144,Harvey Group,FinTech,MSME,Region V,2014,Enhanced Deductions,5.0,26771556.0,0.3,0.3
4416,2020,89643894,18836623,Harvey Group,FinTech,MSME,Region V,2014,Enhanced Deductions,5.0,26771556.0,0.3,0.3
4416,2021,412353322,66192843,Harvey Group,FinTech,MSME,Region V,2014,Enhanced Deductions,5.0,26771556.0,0.3,0.25
4416,2022,209197459,25515775,Harvey Group,FinTech,MSME,Region V,2014,Enhanced Deductions,5.0,26771556.0,0.25,0.25
4416,2023,142184878,15686702,Harvey Group,FinTech,MSME,Region V,2014,Enhanced Deductions,5.0,26771556.0,0.25,0.25
4416,2024,189676607,15260857,Harvey Group,FinTech,MSME,Region V,2014,Enhanced Deductions,5.0,26771556.0,0.25,0.25
4417,2018,197934280,54966735,Craig Ltd,FinTech,MSME,Region V,2020,Enhanced Deductions,4.0,19408227.0,0.3,0.3
4417,2019,394804857,86166065,Craig Ltd,FinTech,MSME,Region V,2020,Enhanced Deductions,4.0,19408227.0,0.3,0.3
4417,2020,77131747,11372806,Craig Ltd,FinTech,MSME,Region V,2020,Enhanced Deductions,4.0,19408227.0,0.3,0.3
4417,2021,178331722,24199468,Craig Ltd,FinTech,MSME,Region V,2020,Enhanced Deductions,4.0,19408227.0,0.3,0.25
4417,2022,275173642,79123462,Craig Ltd,FinTech,MSME,Region V,2020,Enhanced Deductions,4.0,19408227.0,0.25,0.25
4417,2023,484585650,67237211,Craig Ltd,FinTech,MSME,Region V,2020,Enhanced Deductions,4.0,19408227.0,0.25,0.25
4417,2024,295692793,51758732,Craig Ltd,FinTech,MSME,Region V,2020,Enhanced Deductions,4.0,19408227.0,0.25,0.25
4418,2018,311844080,61554993,Smith-Garner,Renewable Energy,MSME,Region IV-B,2011,,,,0.3,0.3
4418,2019,399134917,109937301,Smith-Garner,Renewable Energy,MSME,Region IV-B,2011,,,,0.3,0.3
4418,2020,346488464,63183042,Smith-Garner,Renewable Energy,MSME,Region IV-B,2011,,,,0.3,0.3
4418,2021,412128775,114713080,Smith-Garner,Renewable Energy,MSME,Region IV-B,2011,,,,0.3,0.25
4418,2022,122967445,34769427,Smith-Garner,Renewable Energy,MSME,Region IV-B,2011,,,,0.25,0.25
4418,2023,258262374,42563042,Smith-Garner,Renewable Energy,MSME,Region IV-B,2011,,,,0.25,0.25
4418,2024,140317800,16610315,Smith-Garner,Renewable Energy,MSME,Region IV-B,2011,,,,0.25,0.25
4419,2018,336146053,65317007,Flores LLC,Education,MSME,Region III,2013,,,,0.3,0.3
4419,2019,426771548,113723196,Flores LLC,Education,MSME,Region III,2013,,,,0.3,0.3
4419,2020,302892224,40464302,Flores LLC,Education,MSME,Region III,2013,,,,0.3,0.3
4419,2021,383084952,77351258,Flores LLC,Education,MSME,Region III,2013,,,,0.3,0.25
4419,2022,420033330,106646348,Flores LLC,Education,MSME,Region III,2013,,,,0.25,0.25
4419,2023,71396898,17017713,Flores LLC,Education,MSME,Region III,2013,,,,0.25,0.25
4419,2024,432800629,112231173,Flores LLC,Education,MSME,Region III,2013,,,,0.25,0.25
4420,2018,124780014,33583633,"Becker, Gregory and Jones",Construction,MSME,Region IV-B,2015,,,,0.3,0.3
4420,2019,437196753,80106686,"Becker, Gregory and Jones",Construction,MSME,Region IV-B,2015,,,,0.3,0.3
4420,2020,116488743,10043933,"Becker, Gregory and Jones",Construction,MSME,Region IV-B,2015,,,,0.3,0.3
4420,2021,453867680,127039249,"Becker, Gregory and Jones",Construction,MSME,Region IV-B,2015,,,,0.3,0.25
4420,2022,487816783,47117262,"Becker, Gregory and Jones",Construction,MSME,Region IV-B,2015,,,,0.25,0.25
4420,2023,464076777,120080246,"Becker, Gregory and Jones",Construction,MSME,Region IV-B,2015,,,,0.25,0.25
4420,2024,234127139,17629763,"Becker, Gregory and Jones",Construction,MSME,Region IV-B,2015,,,,0.25,0.25
4421,2018,498050388,137738021,Acosta-Flores,Healthcare,MSME,Region VII,2015,Special Corporate Income Tax,6.0,20009212.0,0.3,0.3
4421,2019,425903080,123591058,Acosta-Flores,Healthcare,MSME,Region VII,2015,Special Corporate Income Tax,6.0,20009212.0,0.3,0.3
4421,2020,483723684,78900107,Acosta-Flores,Healthcare,MSME,Region VII,2015,Special Corporate Income Tax,6.0,20009212.0,0.3,0.3
4421,2021,79835796,11106384,Acosta-Flores,Healthcare,MSME,Region VII,2015,Special Corporate Income Tax,6.0,20009212.0,0.3,0.25
4421,2022,54115438,12984250,Acosta-Flores,Healthcare,MSME,Region VII,2015,Special Corporate Income Tax,6.0,20009212.0,0.25,0.25
4421,2023,313517101,51384634,Acosta-Flores,Healthcare,MSME,Region VII,2015,Special Corporate Income Tax,6.0,20009212.0,0.25,0.25
4421,2024,455929868,100175280,Acosta-Flores,Healthcare,MSME,Region VII,2015,Special Corporate Income Tax,6.0,20009212.0,0.25,0.25
4422,2018,348256035,20034744,Harmon-Castillo,Healthcare,MSME,Region VII,2010,,,,0.3,0.3
4422,2019,431018072,90282753,Harmon-Castillo,Healthcare,MSME,Region VII,2010,,,,0.3,0.3
4422,2020,327717370,58769053,Harmon-Castillo,Healthcare,MSME,Region VII,2010,,,,0.3,0.3
4422,2021,442597653,49627553,Harmon-Castillo,Healthcare,MSME,Region VII,2010,,,,0.3,0.25
4422,2022,55584128,4773032,Harmon-Castillo,Healthcare,MSME,Region VII,2010,,,,0.25,0.25
4422,2023,179940185,50923419,Harmon-Castillo,Healthcare,MSME,Region VII,2010,,,,0.25,0.25
4422,2024,80853042,17242208,Harmon-Castillo,Healthcare,MSME,Region VII,2010,,,,0.25,0.25
4423,2018,56272377,2837572,Evans-Burns,Manufacturing,MSME,Region II,2013,Income Tax Holiday,5.0,14277495.0,0.3,0.3
4423,2019,34655908,9555379,Evans-Burns,Manufacturing,MSME,Region II,2013,Income Tax Holiday,5.0,14277495.0,0.3,0.3
4423,2020,157166751,39354473,Evans-Burns,Manufacturing,MSME,Region II,2013,Income Tax Holiday,5.0,14277495.0,0.3,0.3
4423,2021,412152110,110738164,Evans-Burns,Manufacturing,MSME,Region II,2013,Income Tax Holiday,5.0,14277495.0,0.3,0.25
4423,2022,298399717,55845383,Evans-Burns,Manufacturing,MSME,Region II,2013,Income Tax Holiday,5.0,14277495.0,0.25,0.25
4423,2023,355824706,65687268,Evans-Burns,Manufacturing,MSME,Region II,2013,Income Tax Holiday,5.0,14277495.0,0.25,0.25
4423,2024,45547312,12522225,Evans-Burns,Manufacturing,MSME,Region II,2013,Income Tax Holiday,5.0,14277495.0,0.25,0.25
4424,2018,196265189,22362815,"Duarte, Lee and Matthews",Education,Large,Region III,2017,,,,0.3,0.3
4424,2019,161613803,9579726,"Duarte, Lee and Matthews",Education,Large,Region III,2017,,,,0.3,0.3
4424,2020,425526914,47440235,"Duarte, Lee and Matthews",Education,Large,Region III,2017,,,,0.3,0.3
4424,2021,439188972,83020640,"Duarte, Lee and Matthews",Education,Large,Region III,2017,,,,0.3,0.25
4424,2022,33493625,2154141,"Duarte, Lee and Matthews",Education,Large,Region III,2017,,,,0.25,0.25
4424,2023,209296369,31870402,"Duarte, Lee and Matthews",Education,Large,Region III,2017,,,,0.25,0.25
4424,2024,182570244,32819764,"Duarte, Lee and Matthews",Education,Large,Region III,2017,,,,0.25,0.25
4425,2018,357016441,24747324,Vazquez Group,Education,MSME,Region I,2011,Special Corporate Income Tax,2.0,19726072.0,0.3,0.3
4425,2019,460433458,47062071,Vazquez Group,Education,MSME,Region I,2011,Special Corporate Income Tax,2.0,19726072.0,0.3,0.3
4425,2020,138212984,39792873,Vazquez Group,Education,MSME,Region I,2011,Special Corporate Income Tax,2.0,19726072.0,0.3,0.3
4425,2021,207949234,18489606,Vazquez Group,Education,MSME,Region I,2011,Special Corporate Income Tax,2.0,19726072.0,0.3,0.25
4425,2022,475328042,127850349,Vazquez Group,Education,MSME,Region I,2011,Special Corporate Income Tax,2.0,19726072.0,0.25,0.25
4425,2023,418709888,46152423,Vazquez Group,Education,MSME,Region I,2011,Special Corporate Income Tax,2.0,19726072.0,0.25,0.25
4425,2024,334909475,98447660,Vazquez Group,Education,MSME,Region I,2011,Special Corporate Income Tax,2.0,19726072.0,0.25,0.25
4426,2018,211681246,25190391,Hobbs-Nguyen,ICT,MSME,Region II,2013,,,,0.3,0.3
4426,2019,235534533,45517624,Hobbs-Nguyen,ICT,MSME,Region II,2013,,,,0.3,0.3
4426,2020,148617306,28511848,Hobbs-Nguyen,ICT,MSME,Region II,2013,,,,0.3,0.3
4426,2021,171913080,27116940,Hobbs-Nguyen,ICT,MSME,Region II,2013,,,,0.3,0.25
4426,2022,198109966,44346089,Hobbs-Nguyen,ICT,MSME,Region II,2013,,,,0.25,0.25
4426,2023,489252243,93335569,Hobbs-Nguyen,ICT,MSME,Region II,2013,,,,0.25,0.25
4426,2024,465469675,39977787,Hobbs-Nguyen,ICT,MSME,Region II,2013,,,,0.25,0.25
4427,2018,199733106,24996294,Ford-Nolan,Retail,MSME,Region I,2010,Enhanced Deductions,6.0,21184462.0,0.3,0.3
4427,2019,304323217,55085842,Ford-Nolan,Retail,MSME,Region I,2010,Enhanced Deductions,6.0,21184462.0,0.3,0.3
4427,2020,32604887,5441113,Ford-Nolan,Retail,MSME,Region I,2010,Enhanced Deductions,6.0,21184462.0,0.3,0.3
4427,2021,119013592,10421856,Ford-Nolan,Retail,MSME,Region I,2010,Enhanced Deductions,6.0,21184462.0,0.3,0.25
4427,2022,253717699,50819209,Ford-Nolan,Retail,MSME,Region I,2010,Enhanced Deductions,6.0,21184462.0,0.25,0.25
4427,2023,224443935,21587575,Ford-Nolan,Retail,MSME,Region I,2010,Enhanced Deductions,6.0,21184462.0,0.25,0.25
4427,2024,350460652,71788219,Ford-Nolan,Retail,MSME,Region I,2010,Enhanced Deductions,6.0,21184462.0,0.25,0.25
4428,2018,35571760,9504949,Hernandez-Rojas,FinTech,MSME,Region VIII,2016,Special Corporate Income Tax,2.0,26923818.0,0.3,0.3
4428,2019,487971980,82545066,Hernandez-Rojas,FinTech,MSME,Region VIII,2016,Special Corporate Income Tax,2.0,26923818.0,0.3,0.3
4428,2020,227951484,45933068,Hernandez-Rojas,FinTech,MSME,Region VIII,2016,Special Corporate Income Tax,2.0,26923818.0,0.3,0.3
4428,2021,200662909,19384544,Hernandez-Rojas,FinTech,MSME,Region VIII,2016,Special Corporate Income Tax,2.0,26923818.0,0.3,0.25
4428,2022,74442309,4462672,Hernandez-Rojas,FinTech,MSME,Region VIII,2016,Special Corporate Income Tax,2.0,26923818.0,0.25,0.25
4428,2023,334132750,71076245,Hernandez-Rojas,FinTech,MSME,Region VIII,2016,Special Corporate Income Tax,2.0,26923818.0,0.25,0.25
4428,2024,229353432,19859680,Hernandez-Rojas,FinTech,MSME,Region VIII,2016,Special Corporate Income Tax,2.0,26923818.0,0.25,0.25
4429,2018,484181761,131552167,Barnes-Johnson,Manufacturing,Large,Region VIII,2017,Income Tax Holiday,3.0,11959811.0,0.3,0.3
4429,2019,187564095,46384477,Barnes-Johnson,Manufacturing,Large,Region VIII,2017,Income Tax Holiday,3.0,11959811.0,0.3,0.3
4429,2020,266395125,14070674,Barnes-Johnson,Manufacturing,Large,Region VIII,2017,Income Tax Holiday,3.0,11959811.0,0.3,0.3
4429,2021,77634099,18880712,Barnes-Johnson,Manufacturing,Large,Region VIII,2017,Income Tax Holiday,3.0,11959811.0,0.3,0.25
4429,2022,11711453,3083890,Barnes-Johnson,Manufacturing,Large,Region VIII,2017,Income Tax Holiday,3.0,11959811.0,0.25,0.25
4429,2023,157608895,9682793,Barnes-Johnson,Manufacturing,Large,Region VIII,2017,Income Tax Holiday,3.0,11959811.0,0.25,0.25
4429,2024,201142901,57165414,Barnes-Johnson,Manufacturing,Large,Region VIII,2017,Income Tax Holiday,3.0,11959811.0,0.25,0.25
4430,2018,283574458,50461093,Kramer Group,Retail,MSME,Region III,2019,Enhanced Deductions,2.0,26319758.0,0.3,0.3
4430,2019,74971815,6480123,Kramer Group,Retail,MSME,Region III,2019,Enhanced Deductions,2.0,26319758.0,0.3,0.3
4430,2020,73194311,16089589,Kramer Group,Retail,MSME,Region III,2019,Enhanced Deductions,2.0,26319758.0,0.3,0.3
4430,2021,280200394,36484278,Kramer Group,Retail,MSME,Region III,2019,Enhanced Deductions,2.0,26319758.0,0.3,0.25
4430,2022,336251643,35628469,Kramer Group,Retail,MSME,Region III,2019,Enhanced Deductions,2.0,26319758.0,0.25,0.25
4430,2023,38991374,6774266,Kramer Group,Retail,MSME,Region III,2019,Enhanced Deductions,2.0,26319758.0,0.25,0.25
4430,2024,476207833,63616611,Kramer Group,Retail,MSME,Region III,2019,Enhanced Deductions,2.0,26319758.0,0.25,0.25
4431,2018,257713038,45429431,"Hernandez, Diaz and Hamilton",Manufacturing,MSME,Region IV-A,2019,,,,0.3,0.3
4431,2019,360157307,101733508,"Hernandez, Diaz and Hamilton",Manufacturing,MSME,Region IV-A,2019,,,,0.3,0.3
4431,2020,115191422,13624586,"Hernandez, Diaz and Hamilton",Manufacturing,MSME,Region IV-A,2019,,,,0.3,0.3
4431,2021,193570209,20947019,"Hernandez, Diaz and Hamilton",Manufacturing,MSME,Region IV-A,2019,,,,0.3,0.25
4431,2022,217566681,60396941,"Hernandez, Diaz and Hamilton",Manufacturing,MSME,Region IV-A,2019,,,,0.25,0.25
4431,2023,377491296,57026025,"Hernandez, Diaz and Hamilton",Manufacturing,MSME,Region IV-A,2019,,,,0.25,0.25
4431,2024,249609697,69163068,"Hernandez, Diaz and Hamilton",Manufacturing,MSME,Region IV-A,2019,,,,0.25,0.25
4432,2018,367820682,35722290,"Whitehead, Hernandez and Shah",ICT,MSME,Region III,2010,Enhanced Deductions,2.0,16071001.0,0.3,0.3
4432,2019,263116910,71657493,"Whitehead, Hernandez and Shah",ICT,MSME,Region III,2010,Enhanced Deductions,2.0,16071001.0,0.3,0.3
4432,2020,444139286,43282681,"Whitehead, Hernandez and Shah",ICT,MSME,Region III,2010,Enhanced Deductions,2.0,16071001.0,0.3,0.3
4432,2021,308687969,78479107,"Whitehead, Hernandez and Shah",ICT,MSME,Region III,2010,Enhanced Deductions,2.0,16071001.0,0.3,0.25
4432,2022,260301927,66527024,"Whitehead, Hernandez and Shah",ICT,MSME,Region III,2010,Enhanced Deductions,2.0,16071001.0,0.25,0.25
4432,2023,303207469,78100699,"Whitehead, Hernandez and Shah",ICT,MSME,Region III,2010,Enhanced Deductions,2.0,16071001.0,0.25,0.25
4432,2024,113929441,17338753,"Whitehead, Hernandez and Shah",ICT,MSME,Region III,2010,Enhanced Deductions,2.0,16071001.0,0.25,0.25
4433,2018,477926838,38534667,Davis Group,Healthcare,MSME,Region VII,2012,Special Corporate Income Tax,6.0,17800488.0,0.3,0.3
4433,2019,313719968,88244451,Davis Group,Healthcare,MSME,Region VII,2012,Special Corporate Income Tax,6.0,17800488.0,0.3,0.3
4433,2020,314510286,35449746,Davis Group,Healthcare,MSME,Region VII,2012,Special Corporate Income Tax,6.0,17800488.0,0.3,0.3
4433,2021,221974295,52239381,Davis Group,Healthcare,MSME,Region VII,2012,Special Corporate Income Tax,6.0,17800488.0,0.3,0.25
4433,2022,448425320,26123319,Davis Group,Healthcare,MSME,Region VII,2012,Special Corporate Income Tax,6.0,17800488.0,0.25,0.25
4433,2023,105019716,10322536,Davis Group,Healthcare,MSME,Region VII,2012,Special Corporate Income Tax,6.0,17800488.0,0.25,0.25
4433,2024,185677771,31710559,Davis Group,Healthcare,MSME,Region VII,2012,Special Corporate Income Tax,6.0,17800488.0,0.25,0.25
4434,2018,83189660,24070328,Hernandez-Rogers,Agriculture,Large,Region VI,2013,Special Corporate Income Tax,3.0,8162601.0,0.3,0.3
4434,2019,110750028,23253225,Hernandez-Rogers,Agriculture,Large,Region VI,2013,Special Corporate Income Tax,3.0,8162601.0,0.3,0.3
4434,2020,150923160,44288859,Hernandez-Rogers,Agriculture,Large,Region VI,2013,Special Corporate Income Tax,3.0,8162601.0,0.3,0.3
4434,2021,333434952,78320311,Hernandez-Rogers,Agriculture,Large,Region VI,2013,Special Corporate Income Tax,3.0,8162601.0,0.3,0.25
4434,2022,24643142,6929146,Hernandez-Rogers,Agriculture,Large,Region VI,2013,Special Corporate Income Tax,3.0,8162601.0,0.25,0.25
4434,2023,123199248,15587113,Hernandez-Rogers,Agriculture,Large,Region VI,2013,Special Corporate Income Tax,3.0,8162601.0,0.25,0.25
4434,2024,238386395,20962878,Hernandez-Rogers,Agriculture,Large,Region VI,2013,Special Corporate Income Tax,3.0,8162601.0,0.25,0.25
4435,2018,80575571,16607501,Crawford and Sons,Education,Large,Region I,2011,Enhanced Deductions,3.0,15003323.0,0.3,0.3
4435,2019,367923542,39696418,Crawford and Sons,Education,Large,Region I,2011,Enhanced Deductions,3.0,15003323.0,0.3,0.3
4435,2020,172736027,21977976,Crawford and Sons,Education,Large,Region I,2011,Enhanced Deductions,3.0,15003323.0,0.3,0.3
4435,2021,150589503,27813703,Crawford and Sons,Education,Large,Region I,2011,Enhanced Deductions,3.0,15003323.0,0.3,0.25
4435,2022,259303667,64477258,Crawford and Sons,Education,Large,Region I,2011,Enhanced Deductions,3.0,15003323.0,0.25,0.25
